Gene,logFC,P-value,Adj_P
ILMN_2136177,-0.15443062668627583,0.001680449754638131,0.020020923999828952
ILMN_1734312,-0.1857411528235291,0.0016819912743854793,0.020021171001161693
ILMN_2148944,0.2637000469215671,0.0016866282048025097,0.020058229734620632
ILMN_1790562,-0.321028684401961,0.001691091208489089,0.020093155017832903
ILMN_1788462,0.17546272485293812,0.0016944395526431873,0.020114785131242163
ILMN_1688971,-0.20170702859803935,0.0016976936140121325,0.02013525804366642
ILMN_1785202,-0.3018199248235307,0.0016995077182240354,0.020138631062483734
ILMN_1767766,-0.24517227730392133,0.001702621646852742,0.020157386673395998
ILMN_2366703,-0.1893132188627451,0.001708399703686074,0.020162919595561532
ILMN_1814173,-0.1137267046568633,0.0017077621097901102,0.020162919595561532
ILMN_1806809,0.18366963081372578,0.0017064328800752329,0.020162919595561532
ILMN_1721978,-0.2643525975980383,0.0017092152122025574,0.020162919595561532
ILMN_3239629,-0.23313277127451038,0.0017291197208747226,0.020348768315992364
ILMN_1904238,-0.4426844400392156,0.0017311523367954007,0.020348768315992364
ILMN_1769876,0.22712894905882397,0.001728737656554743,0.020348768315992364
ILMN_2387952,-0.3109267282843131,0.0017302650605630048,0.020348768315992364
ILMN_1699160,-0.30970494264705906,0.0017332007806076584,0.02035467286057076
ILMN_3235148,-0.300169695509803,0.0017381493988876291,0.020394596110833902
ILMN_2326953,0.19662676499019405,0.0017399606598966842,0.02039766882238633
ILMN_1812967,0.16373359765686324,0.001748543684938158,0.02048005125641535
ILMN_3308607,-0.14746207414706003,0.0017569370332454646,0.020501787145619524
ILMN_2319000,-0.34244040897058703,0.0017564943122066144,0.020501787145619524
ILMN_2181968,0.24776456673529434,0.0017581859238438619,0.020501787145619524
ILMN_1708105,-0.16540083530392113,0.0017563650853189563,0.020501787145619524
ILMN_1672446,-0.09668503666666517,0.0017581178067222927,0.020501787145619524
ILMN_1811632,0.22429553122548995,0.0017611814320525239,0.020518542967231396
ILMN_3309349,-0.6499514495686274,0.001766456117504036,0.02056179910427996
ILMN_1771800,-0.21225419916666688,0.001775762641419864,0.02065186852852695
ILMN_1728230,-0.23574833954902008,0.001778612688731484,0.020666757323168566
ILMN_2399896,-0.165281976735292,0.0017870012682670985,0.02068205415543191
ILMN_2228044,0.1649919774705877,0.0017854537406114678,0.02068205415543191
ILMN_1659564,-0.17199736292156942,0.0017893550841653583,0.02068205415543191
ILMN_3274666,-0.2263539842058826,0.00178596490322318,0.02068205415543191
ILMN_1728224,0.17240626214705745,0.0017882910898696376,0.02068205415543191
ILMN_1732313,0.23748793661764722,0.0017836760505841307,0.02068205415543191
ILMN_1793934,0.24878749367647224,0.0017991302385664146,0.020746242258885102
ILMN_2363586,0.2627289359509817,0.0018012119181090522,0.020746242258885102
ILMN_2183331,0.23000204964705961,0.0018007753585520525,0.020746242258885102
ILMN_1815895,0.8744773319901951,0.0017990912835485515,0.020746242258885102
ILMN_2100693,0.23105781618627574,0.0018088322173054365,0.02081580082240041
ILMN_2385097,0.17557408009803765,0.0018179182090460853,0.02083368295285695
ILMN_2079004,-0.15073587618627293,0.0018123761028066257,0.02083368295285695
ILMN_1683175,0.12130987132352722,0.0018136748953335073,0.02083368295285695
ILMN_1667711,-0.3365931173725487,0.0018169443996616152,0.02083368295285695
ILMN_1671837,0.20490825520588185,0.0018182986489048716,0.02083368295285695
ILMN_1714623,-0.1574756023039221,0.001821768430685293,0.02083716888789912
ILMN_2313851,0.15989488495098136,0.0018216788972189042,0.02083716888789912
ILMN_1754757,-0.1864358867941176,0.0018255937498209134,0.020862796628812783
ILMN_1801852,-0.1267146249313722,0.0018290882123546263,0.020884602181828842
ILMN_2396903,0.4483278281470593,0.001832954525317433,0.020910612067421147
ILMN_1705442,-0.13180657099999848,0.0018364714744666312,0.020932594771734373
ILMN_1690586,-0.3255315009313726,0.0018466978155452088,0.021030948738453868
ILMN_1661809,0.3759929201176453,0.0018583187444008555,0.021145001097698582
ILMN_3284119,-0.23156871442156834,0.001878973935712268,0.02134467674043113
ILMN_1784287,-0.3672956194901964,0.001879109786719307,0.02134467674043113
ILMN_1800308,-0.18867732418627536,0.0018909099788368196,0.0214087690235596
ILMN_2375484,0.26469119372549077,0.0018912569976756411,0.0214087690235596
ILMN_1811489,0.13118196348039124,0.0018893380455932331,0.0214087690235596
ILMN_3251565,-0.18793527257843134,0.0018870737785399473,0.0214087690235596
ILMN_1715188,0.1672606919411752,0.001895046375011268,0.02143323498885167
ILMN_1726545,0.41959331000000155,0.0019038056231981345,0.021495369665011525
ILMN_1695370,-0.32075601803921394,0.0019031679057465206,0.021495369665011525
ILMN_1781097,-0.1078844671274517,0.0019087396935625733,0.02150280201323093
ILMN_2345898,0.2719554227843126,0.0019142638784281543,0.02150280201323093
ILMN_1728435,-0.19456144714705825,0.0019113925601869578,0.02150280201323093
ILMN_1677228,0.20380906336274496,0.0019086597041090873,0.02150280201323093
ILMN_1808860,0.13093251149019558,0.0019136995401927938,0.02150280201323093
ILMN_2380566,0.21061634224509795,0.0019120487229044242,0.02150280201323093
ILMN_1794132,-0.18249663109804182,0.0019181740544496981,0.021528355862600407
ILMN_2376403,0.2756737942352956,0.001919873796207258,0.021529078813516653
ILMN_1720053,0.21852867594117598,0.001921665571621676,0.021530831702467543
ILMN_3178890,-0.22266737987254803,0.0019273980166689194,0.0215766963345632
ILMN_2104967,0.18475110621568636,0.001929651430872496,0.021583569318127792
ILMN_1682953,0.17325688079411616,0.0019342210103584169,0.021603698199548323
ILMN_1787844,-0.21809734599999864,0.0019363740125687065,0.021603698199548323
ILMN_1706558,-0.19686673162745105,0.0019358764243795096,0.021603698199548323
ILMN_1680967,-0.0994762724509819,0.0019380856116714294,0.021604485247802174
ILMN_1797384,-0.20130519776470557,0.0019439815306490323,0.021633572993232892
ILMN_1803988,0.2046521344313721,0.0019427470157693093,0.021633572993232892
ILMN_2336280,0.25302259031372465,0.0019465800114457366,0.02164419413064453
ILMN_1718136,-0.15271949182353062,0.0019513782665513447,0.021669686822409103
ILMN_2072603,-0.21621951302941333,0.001955456737183594,0.021669686822409103
ILMN_1755589,0.23610416633333298,0.001954016104230884,0.021669686822409103
ILMN_1655482,0.17603669465686167,0.0019546077730197117,0.021669686822409103
ILMN_1679324,0.13863013629411824,0.001957524183341486,0.02167435313178357
ILMN_1769277,-0.17209032254901935,0.001962145077832735,0.021707260461905842
ILMN_1691942,0.08992372088235356,0.0019733907299185945,0.021813340855901173
ILMN_1774066,-0.15157718223529582,0.001978987265804612,0.021856851807313518
ILMN_1746565,-0.34650558532352793,0.001981545116434565,0.021866757299129125
ILMN_1669456,-0.17905796913725425,0.0019888876086544176,0.021874440574716297
ILMN_1759954,-0.27120467090196065,0.001985806069370655,0.021874440574716297
ILMN_1804137,-0.16485586327450985,0.0019852806053728216,0.021874440574716297
ILMN_1695891,-0.4365930483431377,0.0019876748577547475,0.021874440574716297
ILMN_1664920,-0.2430862728235299,0.0019934145978735833,0.021905929199503942
ILMN_1741133,-0.22130863380392096,0.0019962867301552057,0.021919194997909328
ILMN_1751627,-0.14581837561764743,0.0020023028105842014,0.021948639884547053
ILMN_1809191,0.1739711824215675,0.0020020021918667223,0.021948639884547053
ILMN_1732750,-0.18688626009803944,0.0020057969810413838,0.021950388408486964
ILMN_3219739,-0.20833461657843255,0.0020048858732144253,0.021950388408486964
ILMN_3185161,-0.2950278622647078,0.0020109929795523542,0.021970724129300203
ILMN_1901427,0.2025477395490194,0.0020107077415598027,0.021970724129300203
ILMN_1867517,-0.23037702096078316,0.0020258669347154186,0.022018952484895077
ILMN_2370907,0.18291934369607787,0.0020287876463484793,0.022018952484895077
ILMN_2105441,-0.5918022240490206,0.0020172722916259466,0.022018952484895077
ILMN_1663751,-0.18082064847058987,0.002027300243168756,0.022018952484895077
ILMN_1807611,-0.20159565330392137,0.0020214868973464604,0.022018952484895077
ILMN_1777663,-0.1436720488333343,0.0020260051075855737,0.022018952484895077
ILMN_1661342,-0.267664376813725,0.0020263781683357174,0.022018952484895077
ILMN_1803925,0.2627484391666668,0.002028087549807925,0.022018952484895077
ILMN_2310621,-0.1527231230490198,0.0020338347262230747,0.02201927152197926
ILMN_3240144,-0.7245284954607838,0.0020325143361781986,0.02201927152197926
ILMN_1807710,-0.20950667020588298,0.0020312486701007447,0.02201927152197926
ILMN_1809583,0.19397003558823656,0.002037279485250377,0.02203844241850552
ILMN_1778010,-0.3181869861960793,0.0020418452071218874,0.022051593233601025
ILMN_2223805,-0.17239609915686316,0.0020415511216246,0.022051593233601025
ILMN_1698677,-0.15989573468627416,0.0020443696880965002,0.022060759789992154
ILMN_2408543,0.3475427706862728,0.002049670766681985,0.022099849011767675
ILMN_1652735,-0.16057585636274485,0.002058382294089654,0.02217561612249615
ILMN_1673215,0.11337080392156551,0.0020646674604332077,0.022183378929805965
ILMN_1733288,0.288645812078431,0.002063517926129209,0.022183378929805965
ILMN_1734440,0.11205521497058868,0.002065472713178576,0.022183378929805965
ILMN_1711838,-0.6592288892745088,0.00206733902376553,0.022183378929805965
ILMN_3225938,-0.08704538294117725,0.0020675279868493674,0.022183378929805965
ILMN_1770641,-0.30268091022549104,0.0020746760975785,0.022196623143022617
ILMN_2103591,-0.2104446293725486,0.0020735209761960282,0.022196623143022617
ILMN_1655163,0.10433492680392042,0.0020755065012579444,0.022196623143022617
ILMN_2078334,0.10036553294117656,0.0020749393010324373,0.022196623143022617
ILMN_1652409,-0.18541202288235148,0.002081440207907768,0.022223974320442635
ILMN_1658399,-0.3830133553431381,0.002080777090796607,0.022223974320442635
ILMN_3245517,-0.27480757867646943,0.002083879926169536,0.02223199289142783
ILMN_2077680,-0.3309606977156845,0.002092084515583001,0.02230145153655887
ILMN_2214734,0.16607520855882285,0.002098328038344089,0.022323996786616188
ILMN_1667430,0.18317424456862508,0.002096331443595806,0.022323996786616188
ILMN_1805985,0.18577245331372438,0.0021009823029713224,0.022323996786616188
ILMN_1662065,-0.17456197137255014,0.0020993294671844917,0.022323996786616188
ILMN_3301324,-0.17704396117646937,0.0021134072504934787,0.02243790842963439
ILMN_1763260,0.27380100843137356,0.0021175309903291926,0.022463574123838696
ILMN_1740493,-0.24637082756862938,0.002122205175624608,0.02249057751791205
ILMN_2141444,-0.11822563607843506,0.0021234931906391704,0.02249057751791205
ILMN_1724504,-0.13106494157843152,0.00212842545574793,0.02250660331318996
ILMN_1716057,-0.17575833109804062,0.0021282351278478773,0.02250660331318996
ILMN_2370825,-0.19950011557843084,0.002132919481983091,0.02253602325867367
ILMN_1690754,0.31334927355882325,0.002140295509041687,0.022595822274686293
ILMN_1721636,0.21730476513725483,0.0021455303641388077,0.022597083152788147
ILMN_2394250,-0.2582548096176458,0.0021456504421950772,0.022597083152788147
ILMN_2252295,0.32815837159803785,0.002147280746231521,0.022597083152788147
ILMN_1664303,0.17541699963725144,0.00214220522403651,0.022597083152788147
ILMN_1801833,0.22709527988235312,0.002153988061347658,0.022649562961375335
ILMN_1769783,-0.1935975940196082,0.002158855440409457,0.022664538973676637
ILMN_2371964,-0.20020739108823626,0.0021586587328611814,0.022664538973676637
ILMN_1659725,-0.18877887974509822,0.0021635623379347665,0.022695855122638407
ILMN_1815190,-0.14473742601960815,0.002169860743556522,0.02274380309627517
ILMN_1701269,-0.18690443925490285,0.002179636652383209,0.0228280958859387
ILMN_2091412,-0.29169369092156927,0.0021860016942946464,0.022858389440340764
ILMN_1677768,0.2243180286470592,0.0021858826616608915,0.022858389440340764
ILMN_1683658,0.18803844652941137,0.002189326115962028,0.022874982790984204
ILMN_1741259,-0.13920870688235354,0.002191397893510654,0.022875946779527197
ILMN_2363065,0.21223490179412074,0.002194631278582822,0.022875946779527197
ILMN_1745806,-0.1592425537941189,0.0021939932938586583,0.022875946779527197
ILMN_3307719,-0.15924447047058798,0.0022050917037907234,0.02292162097994401
ILMN_3243466,0.40826304227450905,0.0022050364572870416,0.02292162097994401
ILMN_3290136,-0.25087327291176376,0.0022030274296371533,0.02292162097994401
ILMN_1778059,0.3673759330784314,0.0022059774995510113,0.02292162097994401
ILMN_1679587,-0.2734759475490183,0.002209058503428167,0.022935532490245915
ILMN_1672807,-0.1923504089705883,0.002213184017406914,0.022960258147487804
ILMN_1744126,0.17183938603921511,0.002219117754728706,0.022985590125476903
ILMN_3301372,0.37269099400980465,0.0022226399128739156,0.022985590125476903
ILMN_1842582,-0.2182168038431378,0.0022236590737137493,0.022985590125476903
ILMN_1653205,-0.18742960202941106,0.0022243556262709894,0.022985590125476903
ILMN_1709132,-0.1645471550392159,0.0022225118896063586,0.022985590125476903
ILMN_1768110,0.21929175566666714,0.0022283851999449927,0.02299752918020053
ILMN_3238203,0.3701682365980399,0.0022290047272264246,0.02299752918020053
ILMN_2410516,0.1906615240490197,0.002239686790752876,0.02300723077965623
ILMN_1711909,0.11857834075490192,0.0022437560882469674,0.02300723077965623
ILMN_2375141,0.20605009323529533,0.0022439258884222255,0.02300723077965623
ILMN_3261938,-0.22629798878431373,0.0022362840155453253,0.02300723077965623
ILMN_1710571,-0.13712078922548976,0.0022404905261295027,0.02300723077965623
ILMN_2173291,-0.49907677874509737,0.002236481560334006,0.02300723077965623
ILMN_2338348,-0.34931588998039054,0.002233736605098473,0.02300723077965623
ILMN_2376455,0.2456863225000001,0.0022424211552198,0.02300723077965623
ILMN_1797191,0.24362166327450918,0.0022531397518977033,0.023083723606018104
ILMN_1727402,0.17839667735294107,0.0022558190652150027,0.023093202172282667
ILMN_1679640,0.09896453979411657,0.0022630596713997773,0.023149324455305414
ILMN_1675191,0.25951852972549005,0.002268155813976963,0.023183440443328197
ILMN_1772359,0.13702959812744808,0.0022728308430171713,0.023213202520031857
ILMN_2324056,-0.15780185915686396,0.0022885660339671773,0.023355792121843327
ILMN_3181420,0.12155823536274468,0.0022934174858810353,0.0233871736650843
ILMN_1681679,0.17768484176470878,0.0023024672188245074,0.023410486289208207
ILMN_1688158,0.21234376136274413,0.002302348031004548,0.023410486289208207
ILMN_3271092,0.11856980260784233,0.002301202053175966,0.023410486289208207
ILMN_1873540,0.19417003406862676,0.0023028165396524595,0.023410486289208207
ILMN_1676091,-0.2898310396568631,0.002305316634927197,0.023417819057728818
ILMN_1794230,0.18940849437255114,0.0023150367514125,0.023498426239279536
ILMN_1769734,0.30533199678431444,0.0023198795426481213,0.02352944081584169
ILMN_2402131,-0.34524276766666695,0.0023259479619857117,0.023572829037368664
ILMN_1666409,-0.13057168652941264,0.0023304013741588863,0.02358165571929419
ILMN_2347748,-0.19508776588235488,0.002329301226090385,0.02358165571929419
ILMN_2404154,0.22052846193137476,0.002344553983905426,0.023697936452077552
ILMN_1676986,-0.23419702106862772,0.0023463927152933012,0.023697936452077552
ILMN_1759729,-0.1628015281372548,0.002347292756058422,0.023697936452077552
ILMN_1754538,-0.1721009915686258,0.0023495714858914407,0.02370276521974009
ILMN_3227811,-0.31037123935294186,0.002361336304765129,0.02380321014719213
ILMN_1688346,-0.1407844415294104,0.002363887737137062,0.02381069782663307
ILMN_1678054,0.2841342568137257,0.0023738092815434385,0.02387410175058775
ILMN_2143148,-0.11588078693137227,0.0023723255750944853,0.02387410175058775
ILMN_1696974,0.26927952113725695,0.0023756466268921366,0.023874341864912198
ILMN_2067708,-0.16709289525490156,0.002384804426442558,0.023885327049467345
ILMN_1781360,-0.16733103666666604,0.0023834032153440873,0.023885327049467345
ILMN_3284584,-0.23839640098039006,0.0023835422257902006,0.023885327049467345
ILMN_2377109,-0.25297537919607826,0.0023858112472502514,0.023885327049467345
ILMN_2392143,0.15599555911764895,0.00238203828237997,0.023885327049467345
ILMN_1829989,0.23460016169607822,0.0023885572033900894,0.023894647099263318
ILMN_1750052,-0.16511938854901853,0.0023978563423792017,0.023969459944891563
ILMN_1668996,-0.1725563571176476,0.002405211575753929,0.02400856137514941
ILMN_1768311,-0.21184141696078207,0.0024054153022272746,0.02400856137514941
ILMN_2395981,-0.31478887954902124,0.0024076153963064747,0.02401231567604147
ILMN_1731736,0.20751266939215718,0.0024159311269171735,0.024070934156217538
ILMN_1673788,-0.09574420756863056,0.0024171496357401887,0.024070934156217538
ILMN_1788768,0.227670374676471,0.002423634590898535,0.024117270891291922
ILMN_2157020,0.4279247877941188,0.0024325877426255656,0.02416982462767213
ILMN_1712431,-0.2992588707843158,0.0024309300765148886,0.02416982462767213
ILMN_1656287,-0.30178926739215584,0.0024513537449123057,0.02433791255789631
ILMN_1732143,0.2923794578333343,0.0024594423975195603,0.024399818510433317
ILMN_2116714,0.16241398830392217,0.0024698893751127974,0.024429822406731763
ILMN_1662846,0.34030435506862755,0.0024683874651972863,0.024429822406731763
ILMN_1688011,0.1997926034117654,0.0024688346918281027,0.024429822406731763
ILMN_1724407,0.21311512594117588,0.002466958904984936,0.024429822406731763
ILMN_1765165,0.20930827498039228,0.0024758341751171323,0.02447023792448727
ILMN_2331735,-0.18887763989215767,0.0024818764114660757,0.024493180627399462
ILMN_1757730,-0.19682439869608093,0.002480492563817185,0.024493180627399462
ILMN_1798977,0.39349462178431427,0.002483935129336073,0.024495135563827267
ILMN_1658504,0.16900935878431422,0.00249419682817121,0.024577920091971545
ILMN_2385161,0.1860016468921568,0.0024987827214959647,0.024597477637118444
ILMN_1660439,-0.32049286551960776,0.002499918350054271,0.024597477637118444
ILMN_1696432,0.1961341940196082,0.0025076633306127588,0.024637041403099528
ILMN_1665289,-0.21155920730392186,0.0025076821481316647,0.024637041403099528
ILMN_1789419,0.16125955460784258,0.002519053931871489,0.024703754266523784
ILMN_1789196,-0.26757376379411735,0.0025172254817103275,0.024703754266523784
ILMN_1760718,-0.19919626263725476,0.002520101935430417,0.024703754266523784
ILMN_1760027,0.15915125725489965,0.0025254503700250196,0.02473776348316918
ILMN_1664761,-0.16783507595097902,0.0025292632919648025,0.02475669237079303
ILMN_1653342,-0.19969598249999976,0.0025370290151430996,0.02480285942185159
ILMN_1787749,0.41291077372549,0.002537747940845734,0.02480285942185159
ILMN_1799106,0.3423584103725483,0.0025441262793976767,0.024846752572900904
ILMN_1662932,0.1530204088235294,0.002553871281575395,0.024898523658953627
ILMN_1653180,0.22394578722548975,0.0025542667224454545,0.024898523658953627
ILMN_1879480,0.21536669855882362,0.002556089198609901,0.024898523658953627
ILMN_1795905,-0.2008447694705886,0.002556992327148143,0.024898523658953627
ILMN_1674399,0.1470205142843133,0.002560147560733037,0.024910822348152572
ILMN_3249235,0.16063603366666612,0.0025625608759396665,0.024915889166725044
ILMN_1662438,-0.18978902344117543,0.0025687641895867923,0.024922942264860488
ILMN_1657797,-0.14370817171568628,0.00256862025788084,0.024922942264860488
ILMN_1705679,0.14428766465686227,0.0025689656402138766,0.024922942264860488
ILMN_1809040,-0.25232963308823475,0.0025740030781812844,0.024953424539216944
ILMN_1805192,0.241590120205883,0.0025792215438954344,0.02498561561838366
ILMN_1671603,0.1502890072254912,0.0025854077231564454,0.025027126967172506
ILMN_3306997,-0.1997078967549033,0.0025957089833888356,0.025090200669503772
ILMN_1655983,-0.2379146922156865,0.0025957351547181264,0.025090200669503772
ILMN_2076640,-0.1092083901568639,0.0026023204993283837,0.025117815092041446
ILMN_2337941,-0.16591065489215495,0.0026024078834443244,0.025117815092041446
ILMN_2086064,-0.16408010283333407,0.002607262045929143,0.025127821987303928
ILMN_1671314,-0.17792866970588506,0.0026065072227212283,0.025127821987303928
ILMN_1736597,0.14954300280392196,0.0026142781215599408,0.02517700912241157
ILMN_1726603,-0.12647751139215657,0.0026284087627040076,0.025257665227006027
ILMN_1703305,0.12356027566666583,0.0026270249445360526,0.025257665227006027
ILMN_1812312,-0.17953952318627397,0.0026274976699862083,0.025257665227006027
ILMN_1672417,-0.29448548158823584,0.002636525035664477,0.025317178770622055
ILMN_1685286,-0.1423871166666668,0.0026419568596750464,0.025332383144662775
ILMN_1790014,0.2359238214607835,0.0026414678486917256,0.025332383144662775
ILMN_1770673,0.13049679242157097,0.0026456910990334224,0.025349725850636832
ILMN_2225144,0.21064280266666735,0.00265605684243586,0.02543053696775862
ILMN_2392043,0.2336571739901956,0.0026610437671391683,0.025459768309874384
ILMN_1748707,-0.1413385369901956,0.0026680418664854068,0.02548967429047923
ILMN_3304003,-0.26865112477450914,0.0026664782118754242,0.02548967429047923
ILMN_2355225,0.20400136293137372,0.002684595235911325,0.02561941737929229
ILMN_1738938,-0.15834196552941204,0.002687318865856782,0.02561941737929229
ILMN_3240226,-0.24440280262744896,0.0026874603418763883,0.02561941737929229
ILMN_3240997,0.28090102242156867,0.0026908574904978204,0.025633240855574387
ILMN_1672717,-0.15810518473529456,0.0027045866114556298,0.02574539605192579
ILMN_1766359,0.17989245929411712,0.0027084924142143515,0.025763946989257182
ILMN_3232159,-0.20608381371568374,0.002713931224436073,0.02577843042546963
ILMN_1715024,-0.23844446848039347,0.002712436074700933,0.02577843042546963
ILMN_1712095,0.18797289486274416,0.0027168451868088976,0.02578750316102317
ILMN_1697820,-0.1683789908529416,0.0027201822681913314,0.025795740361251464
ILMN_1788489,0.374360218588234,0.002721631854293831,0.025795740361251464
ILMN_1729915,0.22665838774509872,0.0027346382889459004,0.02590036911796603
ILMN_1772713,-0.20012761840196092,0.0027415610283512124,0.025947268826918557
ILMN_1743677,-0.17761586286274333,0.0027458864018935067,0.025969536265034492
ILMN_1737498,0.2723028915980379,0.002753009580283217,0.025999548869747886
ILMN_1694233,-0.22664495606862722,0.0027528302514435196,0.025999548869747886
ILMN_1675577,-0.1408093166764699,0.002758074724794185,0.02602871236696448
ILMN_1733997,0.3132744045588236,0.002766244410268045,0.026087111505142417
ILMN_2380967,0.15357169935294124,0.0027726331505787097,0.026128643827751406
ILMN_2307883,-0.1426445755098058,0.0027847794246426806,0.026224335568970594
ILMN_2104784,-0.16751366557843195,0.002790656493803627,0.02626089545455665
ILMN_1678165,-0.2085693100490209,0.00279282640285854,0.026262542566880483
ILMN_1783681,-0.16241907747058804,0.002796256886994297,0.026276032774646622
ILMN_1766851,-0.12010553550000225,0.0028019606637155773,0.026310850312279296
ILMN_1718900,0.16893855676470615,0.002810680884749915,0.02637392291356567
ILMN_1784661,0.14963557821568596,0.002816506601531682,0.026409764536442018
ILMN_1683475,-0.18025743089215673,0.0028188689742950778,0.02641310323601046
ILMN_1779934,0.22213450944117596,0.002822604838858937,0.026429297797708324
ILMN_1775036,-0.14022184373529445,0.0028361674532758683,0.026431632444699822
ILMN_3219340,-0.21968370490196065,0.002836912825582397,0.026431632444699822
ILMN_1746588,0.1643301714705867,0.002829856799075652,0.026431632444699822
ILMN_3211935,-0.1418518535490172,0.002831110397047288,0.026431632444699822
ILMN_2413278,-0.255476177137254,0.0028259487454107162,0.026431632444699822
ILMN_1669927,-0.28809539640196125,0.0028377291321127615,0.026431632444699822
ILMN_2405915,-0.15130781384313607,0.002838915934432628,0.026431632444699822
ILMN_1689518,0.1633186618431388,0.002836222886487322,0.026431632444699822
ILMN_2067656,-0.2359485823039238,0.002843690786083049,0.026451798745480662
ILMN_1712673,0.29562196332352997,0.002845100419567081,0.026451798745480662
ILMN_1814998,0.1777390420784304,0.0028590941383004765,0.026563143493807884
ILMN_1754858,-0.38737256697058786,0.002868610168384969,0.026625383789897147
ILMN_1744316,0.19470003500980315,0.0028698381768221836,0.026625383789897147
ILMN_1714650,0.2699264691078431,0.0028811836657211794,0.02663678578596863
ILMN_1781374,0.25462049386274543,0.002880667707171442,0.02663678578596863
ILMN_1652512,-0.14609363662745078,0.002880631038811145,0.02663678578596863
ILMN_2341793,-0.152633635245099,0.0028752126159031187,0.02663678578596863
ILMN_1730928,0.3749677816372552,0.0028765845508363355,0.02663678578596863
ILMN_1661490,-0.217984808588235,0.002894152849221872,0.02673791035789891
ILMN_1654151,-0.19439662814705905,0.0029430304840312753,0.026776085917257594
ILMN_1764431,-0.10421863326470682,0.0029365642763294645,0.026776085917257594
ILMN_2415235,-0.22717053021568745,0.0029170939161577585,0.026776085917257594
ILMN_1695851,0.1228727469705877,0.0029420147737168633,0.026776085917257594
ILMN_1796417,-0.22008050233333432,0.0029338506895363104,0.026776085917257594
ILMN_2355665,-0.23127083485294175,0.00291914262512798,0.026776085917257594
ILMN_1812445,-0.1536158108529424,0.0029170994456265515,0.026776085917257594
ILMN_1665384,0.2409298286176469,0.002939425067231944,0.026776085917257594
ILMN_3278506,-0.291949332715685,0.002915517775944679,0.026776085917257594
ILMN_1760727,0.3012552960098045,0.0029101864207450334,0.026776085917257594
ILMN_1775268,0.3287324062843133,0.002938146128597857,0.026776085917257594
ILMN_1796179,0.20530206107843085,0.0029024066587546946,0.026776085917257594
ILMN_1766094,0.26422096801960926,0.0029396706193615006,0.026776085917257594
ILMN_1690494,-0.0958229329411786,0.0029339247559586413,0.026776085917257594
ILMN_1902929,0.1590215991764703,0.0029073270270789826,0.026776085917257594
ILMN_1754753,0.302505901754901,0.002901001301247199,0.026776085917257594
ILMN_1679949,-0.2543676773431356,0.0029169390971450775,0.026776085917257594
ILMN_1734486,-0.22474836819607802,0.002942915414517691,0.026776085917257594
ILMN_1717324,-0.1349766264705874,0.002922467786905908,0.026776085917257594
ILMN_1772651,-0.108180492931373,0.0029095769051349515,0.026776085917257594
ILMN_1694398,-0.2048676717941209,0.002936771894426415,0.026776085917257594
ILMN_1653793,0.1746105775098048,0.0029422655591153524,0.026776085917257594
ILMN_1706779,-0.20196378972549045,0.002951969405938376,0.02679400630963245
ILMN_1675852,-0.12661156299019538,0.002953141143583493,0.02679400630963245
ILMN_1682332,-0.23058989293137255,0.0029496477915403065,0.02679400630963245
ILMN_1683859,-0.18465517208823634,0.002949803239522915,0.02679400630963245
ILMN_1653466,0.5167594989509796,0.0029621605949715158,0.02685733073884298
ILMN_1668683,-0.22279264165686286,0.0029804034349819363,0.026989404686686078
ILMN_1807304,-0.11369366661764957,0.002980827528632097,0.026989404686686078
ILMN_1769319,0.11319518206862611,0.0029917031439174162,0.027069259030702945
ILMN_2344373,0.2048509284411768,0.0030023050510007625,0.027142645387659935
ILMN_1746485,-0.12736706480391824,0.003003937282933576,0.027142645387659935
ILMN_2312719,-0.17384262932352978,0.003008831557069068,0.027168221844179892
ILMN_2380999,-0.0978983540098044,0.0030138093963468122,0.027194517274095806
ILMN_3292163,-0.20307809084313622,0.0030252049893758313,0.027278646359680015
ILMN_1725612,0.24595873690196157,0.0030463600776370193,0.027397061241369248
ILMN_1780334,0.35652653686274327,0.003047602197560931,0.027397061241369248
ILMN_1777362,-0.17793096702941202,0.003048742477676107,0.027397061241369248
ILMN_3241237,0.16349635535294116,0.0030450475676561824,0.027397061241369248
ILMN_2052208,0.26171403965686224,0.003041107185531543,0.027397061241369248
ILMN_1726743,-0.17780629470588138,0.0030550330897002502,0.027410381710356705
ILMN_3247906,0.10120803038235238,0.003056176742756268,0.027410381710356705
ILMN_1790741,-0.2101111395196078,0.003058018958137617,0.027410381710356705
ILMN_1741727,0.3323288320980389,0.0030587710341870374,0.027410381710356705
ILMN_1806486,-0.14370896894117546,0.0030647992311162225,0.027410381710356705
ILMN_3259146,-0.27392537408823436,0.003063934313800201,0.027410381710356705
ILMN_1726520,-0.199263464735294,0.0030625902501051623,0.027410381710356705
ILMN_1747303,-0.16566053628431288,0.0030731746481395435,0.027466628813820157
ILMN_1721034,0.14336092567647007,0.00307655731530241,0.02747820695790789
ILMN_2258816,-0.32785113539215605,0.0030823565174317377,0.027488564075026478
ILMN_1704876,0.14509903237255095,0.003083980944839659,0.027488564075026478
ILMN_2100689,0.2407439932843145,0.003081449115480868,0.027488564075026478
ILMN_1759948,0.1564782255098045,0.003101976138305168,0.02762584795066045
ILMN_3291098,-0.17208147421568754,0.0031041192236688775,0.02762584795066045
ILMN_1675542,-0.16627542801960793,0.003105678311202238,0.02762584795066045
